,roberta_neg,roberta_neu,roberta_pos,vader_neg,vader_neu,vader_pos,vader_compound,asin,user_name,review_star,review_title,review,product_type,location,date
1223,0.007704546209424734,0.02672746777534485,0.965567946434021,0.028,0.784,0.188,0.9134,B0049RALFE,S,5.0,"Finally, pure whey","I love that this product is 100% pure whey concentrate. I don't have to worry about chemicals or other additives with this powder. When mixed with water, the taste is decent also! This product was exactly what I was looking for, and it is fair trade! I would definitely buy this again and try the other flavors. My only complaint is that I wish it was cheaper for the size of the container.",Size: 12 Ounce (Pack of 1),the United States,2014-12-29
1224,0.001998994965106249,0.01559594739228487,0.9824050068855286,0.0,0.5,0.5,0.875,B0049RALFE,Amazon Customer,5.0,Never gritty,Excellent flavor in a protein powder. Never gritty. Mixes well and we love it.,Size: 12 Ounce (Pack of 1),the United States,2021-03-24
1225,0.003408396150916815,0.03001290000975132,0.9665787220001221,0.0,0.52,0.48,0.5709,B0049RALFE,Kindle Customer,5.0,Yummy,"So yummy , will buy more",Size: 12 Ounce (Pack of 1),the United States,2021-07-14
1226,0.002737912116572261,0.014802537858486176,0.982459545135498,0.024,0.686,0.29,0.9747,B0049RALFE,n8d,5.0,Yummy Chocolate - And its fair trade! Who knew!,This is the best Whey protein on the market. Ask yourself have you ever seen Whey protein claim to be RGBH free? Well this one does and for good reason! The same company produces a Goat Whey as well which is nice for those out there that have issues with cow products. Flavor wise it can't be beat - there is no vitamin/minerally taste and is so easily added to smoothies. This is truly a quality product!,Size: 12 Ounce (Pack of 1),the United States,2012-02-02
1227,0.08888501673936844,0.2121741771697998,0.6989408135414124,0.148,0.703,0.149,0.0005,B0049RALFE,Solange,4.0,"Not cheap, but a great product!","I would give it 5 stars because of the quality, but it's just a little too overpriced to give it 5. I definitely splurge and buy it, because the dark chocolate is just so good (5 stars good) and it is a quality product, but it's not a super great buy.",Size: 12 Ounce (Pack of 1),the United States,2012-12-07
1228,0.008610419929027557,0.11406181007623672,0.8773277401924133,0.291,0.541,0.169,-0.2023,B0049RALFE,Richard,5.0,Great Product,Nothing to dislike. I like the flavor when I make my protein shake.,Size: 12 Ounce (Pack of 1),the United States,2021-03-22
1229,0.006444254424422979,0.047856900840997696,0.9456988573074341,0.057,0.768,0.175,0.8718,B0049RALFE,Sarah Hannon,5.0,"Tastes great, no chemical junk","I've been getting Tera's Whey for a while.  Tastes great, no chemical junk, reasonably priced, low carb, high protein. This is perfect to mix with water or almond milk or you can add it to a whole smoothie with frozen banana and blueberries and it really helps cover up the taste of greens like spinach.  It won't cover up collard greens so don't even try that.",Size: 12 Ounce (Pack of 1),the United States,2014-08-15
1230,0.5766921043395996,0.3654880225658417,0.05781988054513931,0.347,0.421,0.232,-0.2718,B0049RALFE,eileen basiloy,4.0,Won’t buy it again,It’s ok not that great tasting.,Size: 12 Ounce (Pack of 1),the United States,2020-02-11
1231,0.0018756387289613485,0.05100416764616966,0.9471202492713928,0.0,0.817,0.183,0.9058,B0049RALFE,I miss poptarts,5.0,"Excellent, and soy and gluten free","Originally purchased this product to make breakfast bars from ""gluten-free on a shoestring"". Now we use it all the time to make delicious banana chocolate smoothies: one cup sweetened vanilla almond milk, Half of a frozen banana, two measures of the whey, A couple of ice cubes = yummy. You can add a teaspoon or two of Hershey's cocoa for even more chocolate bliss.",Size: 12 Ounce (Pack of 1),the United States,2015-07-12
1232,0.0013267449103295803,0.0237601175904274,0.9749131202697754,0.0,0.74,0.26,0.8481,B0049RALFE,Jen G.,4.0,I like this Whey protein,"I like this Whey protein.  I think it taste good and mixes well in smoothies.  I also make for my son who is an athlete for added healthy protein (along with greens , banana, chia seed, ice)...yummy",Size: 12 Ounce (Pack of 1),the United States,2016-04-07
1233,0.02355213835835457,0.18834519386291504,0.7881026268005371,0.088,0.835,0.077,0.1255,B0049RALFE,K. kundahl,4.0,Excellent Flavor,"Excellent Flavor, especially when mixed with tera'swhey COFFEE, mixed these two together to make they last. Alas, as it happens, I am sensitive to whey so had to search for protein powder without whey. Would recommend these based on the delicacy of their flavor.",Size: 12 Ounce (Pack of 1),the United States,2015-02-13
1234,0.0022813705727458,0.056535981595516205,0.9411826133728027,0.0,0.64,0.36,0.6697,B0049RALFE,Melanie Klein,5.0,Daily staple,Absolutely love for a quick protein and always after a workout,Size: 12 Ounce (Pack of 1),the United States,2021-03-24
1235,0.0013801469467580318,0.012407147325575352,0.9862127304077148,0.106,0.713,0.182,0.6497,B0049RALFE,Nikki,5.0,Great quality and taste,"I love this protein powder. It’s not too sweet like many others I’ve tried. It blends smoothly and is the perfect addition to my daily shakes, which usually include banana, nut butter, almond milk and ice.",Size: 12 Ounce (Pack of 1),the United States,2018-09-09
1236,0.020734313875436783,0.10833337903022766,0.8709323406219482,0.052,0.697,0.251,0.8215,B0049RALFE,Kelly Shaffer,4.0,Thank you!,This tastes good but you might want to get a special shaker- it didn't mix well with just a fork. Taste was much better than most I have had in the past also mixes will with peanut butter,Size: 12 Ounce (Pack of 1),the United States,2016-02-04
1237,0.0014360916102305055,0.008649079129099846,0.9899148941040039,0.086,0.618,0.296,0.9488,B0049RALFE,Roxanne D. Chiasson,5.0,Delicious satisfying treat,"I bought this product which was recommended by ""Hungry Girl"" newsletter. The recipe was for a peanut butter chocolate banana smoothie. It was delicious! My favorite candy is Reese's peanut butter cups frozen. It is a great low cal substitute. No guilt and very satisfying. I do recommend this product to anyone trying to get fit and stay on track!!",Size: 12 Ounce (Pack of 1),the United States,2015-06-17
1238,0.0015691423323005438,0.01722746342420578,0.9812033772468567,0.063,0.714,0.223,0.765,B0049RALFE,Mayra Hainsworth,5.0,High quality taste,Used this for a peanut butter chocolate dip and it was delicious. I add this for my smoothies and has no chalky taste to it. Taste high quality. Smells great.,Size: 12 Ounce (Pack of 1),the United States,2019-04-20
1239,0.04483116790652275,0.24532029032707214,0.7098485231399536,0.06,0.751,0.189,0.8566,B0049RALFE,Sarah,5.0,Delicious. No weird aftertaste.,"No funky aftertaste! Just tastes like a milkshake! I like to make it the night before and leave it in the fridge so it is lump-free the next morning, but even when I don't have the foresight to do that, the texture doesn't bother me because it doesn't have an odd smell or flavor like so many other protein/nutritional shakes.",Size: 12 Ounce (Pack of 1),the United States,2015-06-11
1240,0.0010718818521127105,0.008670427836477757,0.990257740020752,0.0,0.543,0.457,0.9118,B0049RALFE,Sasha Lotze,5.0,Great Taste!,I was pleasantly surprised at how great this chocolate protein tastes. It is an added bonus to my morning smoothies.,Size: 12 Ounce (Pack of 1),the United States,2020-05-21
1241,0.01647534780204296,0.6271359324455261,0.35638877749443054,0.0,0.545,0.455,0.3612,B0049RALFE,Phyllis V. Harding,5.0,Yumminess,"Natural Ingredients, flavorful & pricing",Size: 12 Ounce (Pack of 1),the United States,2021-06-02
1242,0.7817509770393372,0.16663111746311188,0.05161793902516365,0.087,0.815,0.098,0.1715,B0049RALFE,D. Brennan,1.0,Something is off,"I have been using this protein every day for the past 4 years. Loved it. However,the past 3 I have gotten both from a seller here and from another website are not right. They smell and taste strongly of fabric softener. Not edible. It's a shame, ingredients don't seem to have changed so I am not sure what is going on.",Size: 12 Ounce (Pack of 1),the United States,2022-12-22
1243,0.006612843833863735,0.052433598786592484,0.9409536123275757,0.058,0.843,0.099,0.3997,B0049RALFE,Monty043,4.0,Great product,Tried this for first time after reding about it on Dr. Axe website. Very pleased with taste and is very clean protein. Would have given if a five star but a little pricey. I will pay price again though for this product.,Size: 12 Ounce (Pack of 1),the United States,2013-07-27
1244,0.030811980366706848,0.3100433051586151,0.6591446995735168,0.095,0.789,0.116,0.2144,B0049RALFE,lexi,4.0,"Low sugar, Stevia as sweetener a bit hard to mix B+","Excellent if you are looking for a ""healthier"" whey protein. It is a bit hard to mix, but the extreme low sugar content and use of Stevia as opposed to other chemical sweeteners is worth it for me.",Size: 12 Ounce (Pack of 1),the United States,2015-04-19
1245,0.04074535518884659,0.1273404210805893,0.8319142460823059,0.0,0.927,0.073,0.3818,B0049RALFE,Kayla,4.0,Packed with Protein,"Love the amount of protein, but the taste is just okay-hence the 4 stars. I've been spoiled in the past with Isagenix shakes. However, you can't beat the quality ingredients, amount of protein and price.",Size: 12 Ounce (Pack of 1),the United States,2016-01-20
1246,0.009284336119890213,0.0828687995672226,0.9078468084335327,0.0,0.66,0.34,0.8689,B0049RALFE,Rara,4.0,Great taste,"Great taste. I use it with almond milk and makes for a fast, healthy snack.  It does give me gas.  Satiates my sweet tooth.",Size: 12 Ounce (Pack of 1),the United States,2016-12-30
1247,0.010545632801949978,0.0654047355055809,0.9240496754646301,0.0,0.619,0.381,0.9516,B0049RALFE,Sharlee,4.0,GMO-free product that tastes pretty darn good when I throw in a banana and ...,"The stevia in this has a bit of an aftertaste, but I am grateful for a healthy, organic, GMO-free product that tastes pretty darn good when I throw in a banana and some peanut butter!",Size: 12 Ounce (Pack of 1),the United States,2015-11-08
1248,0.8623903393745422,0.11221703141927719,0.025392599403858185,0.111,0.749,0.14,0.4141,B0049RALFE,Lab girl,1.0,Improper packaging,I have ordered this product before and it was great but the last one came in a box that smelled of soap or dryer sheets.  The the odor of the plastic container was so strong the smell even penetrated through to the protein powder and affected the taste.  It was horrible.,Size: 12 Ounce (Pack of 1),the United States,2022-11-25
1249,0.965082585811615,0.030781986191868782,0.00413539819419384,0.12,0.745,0.134,0.3182,B0049RALFE,Heather Browne,1.0,Packaging reeked of pesticide spray - affected taste of powder,"Wow, this is bad news.  The warehouse must have sprayed pesticide on this.  It absolutely reeks.  I left the canisters in the garage for a few days, and then tried to make a shake with one, but the smell had permeated into the actual powder and I could taste it slightly.  Not going to fool with this.  Amazon did NOT allow me to return it.  BIG waste of money.  Normally Tera's protein are great, but I would never buy it online again.",Verified Purchase,the United States,2021-11-12
