,asin,user_name,review_star,review_title,text,date_and_country,product_name
1968,B08PDYCLLB,colleen,1.0,The taste is terrible,It doesn’t mix well and the taste is terrible. I wish I could return it,"Reviewed in the United States on October 18, 2022",Flavor Name: Vanilla
1969,B08PDYCLLB,deann w.,1.0,Taste terrible,Will not buy again.  Flavor is horrible,"Reviewed in the United States on February 16, 2023",Flavor Name: Vanilla
1970,B08PDYCLLB,Jennifer B. Treatman,1.0,Ruined my coffee,"I try to scoop in my morning Joe, it ruins my coffee!","Reviewed in the United States on November 1, 2022",Flavor Name: Cacao
1971,B08PDYCLLB,Lady Tee,1.0,Not for me,I had a allergic reaction to this product unfortunately,"Reviewed in the United States on September 13, 2022",Flavor Name: Vanilla
1972,B08PDYCLLB,maria Anderson,1.0,"It has a very strong flavor, is does not taste like chocolate at all!!!!",It is not what I expected. I does not taste as chocolate it is really way to strong and it was unbelievably expensive.,"Reviewed in the United States on November 12, 2021",Flavor Name: Cacao
1973,B08PDYCLLB,Lee's bu,1.0,Taste like coconut,I'm not a fan of this one. A little too chalky and too much coconut taste.,"Reviewed in the United States on May 18, 2022",Flavor Name: Vanilla
1974,B08PDYCLLB,JEAN9,1.0,Yuk - Stevia,"I would not have ordered if I had known it had stevia,  It was not apparent in the description.","Reviewed in the United States on November 16, 2021",Flavor Name: Vanilla
1975,B08PDYCLLB,Josefina,1.0,Mal gusto,Es muy desagradable el gusto. Imposible de tomar!,"Reviewed in the United States on June 12, 2022",Flavor Name: Cacao
1976,B08PDYCLLB,Melissa B.,1.0,Disgusting!!,The taste was horrible and texture gritty.,"Reviewed in the United States on September 22, 2021",Flavor Name: Cacao
1977,B08PDYCLLB,VWoods,1.0,Vanilla dream protein,This protein tastes awful!,"Reviewed in the United States on January 15, 2022",Flavor Name: Vanilla
1978,B07L8W2SJS,Cynthia E,5.0,Satisfying,Great taste and texture.,"Reviewed in the United States on November 21, 2023",Style: Chocolate Milkshake
1979,B07L8W2SJS,Tom,5.0,Fine Powder That Mixes and Cooks Well,"I'm not going to comment on the muscle mass building quality of this protein because, let's face it, who really knows that anyway? Is it a little trick we play to make ourselves feel like we're doing better? Is it actually helpful? I dunno. But it is generally important to get extra protein for muscle support. Anyway....What I will say is that this is a very fine, light powder that mixes better than other, higher priced proteins I've tried, which means that it mixes much easier into water or milk. It also tastes decidedly less chalky and grainy than others I'm used to. I usually just make what basically amounts to protein-chocolate milk with it, and it actually tastes good (not just tolerable).Another high point that some other powders just can't really do very well at all is that it is very good for cooking. I use it to make protein bread, which is basically just pound cake without the sugar, and it's pretty perfect for that.","Reviewed in the United States on August 28, 2023",Style: Vanilla Milkshake
1980,B07L8W2SJS,Steve T.,4.0,"Great taste, does not mix easily.",Great taste but does not mix easily. Must use a blender or some sort of mixer.,"Reviewed in the United States on September 16, 2023",Style: Vanilla Milkshake
1981,B07L8W2SJS,Dee,4.0,Delicious but a little pricey,I really like the flavor of the Quest cinnamon crunch but a little pricey if I wanted to have it all the time.,"Reviewed in the United States on September 4, 2023",Style: Cinnamon Crunch
1982,B07L8W2SJS,Shay,5.0,Great,Taste good and easy to mix it water or anything else with the vanilla flavor.  No stomach problems when using this.,"Reviewed in the United States on October 28, 2023",Style: Vanilla Milkshake
1983,B07L8W2SJS,Gianna,5.0,Perfect for smoothies,"I’ve been trying to find the perfect protein powder for cookie and smoothies. Most of the ones I’ve tried either foam up when blended, or make my smoothies WAY too thick and taste horrible. This powder is very find And doesn’t seem to change the consistency of my smoothies. It blends up super easily and doesn’t give me a bad taste or any gritty weird texture. It may thicken a smoothie very slightly but not very noticeable to me! The recipe i made for my smoothies is amazing and I honestly don’t taste the protein powder in it! Definitely will be buying this again and trying other flavors.I haven’t tried it in any sort of cooking because I don’t think the one I got will suit baking. Maybe in a protein snack that doesn’t require an oven or any sort of cooking.If you’re into protein ice cream, this protein powder is perfect!The only thing I say to be careful of is when you receive your powder. It comes with a scoop but it was at the very bottom. I had to shove my arm into the tub and scrape around until I could find the scoop. Ended up with protein powder under my nails and all over my hand. Other than that, this stuff is great 💪","Reviewed in the United States on May 22, 2023",Style: Vanilla Milkshake
1984,B07L8W2SJS,Alexander Lopez,4.0,i probably shouldve gotten a different flavor…,The cookies and cream flavor is not that good. It is very thick which makes it harder to chug and get it over with. It tastes like chemicals. It doesnt mix well. I use a blender and i have to use a spoon to blend some of the powder that gets stuck on the sides of the cup. If it wasnt so thick then i would actually like this product. I might have to half the scoop in order to even drink this,"Reviewed in the United States on June 29, 2023",Style: Cookies & Cream
1985,B07L8W2SJS,Yulaffin,5.0,Good for adding extra protein/calcium to your diet.,"I've tried all but the vanilla flavor of these Quest protein drinks (not a big fan of vanilla anything) and the chocolate is my favorite.  It mixes well in a shaker bottle, using just water. The label recommends using 8 oz (0.3 kg) of water for a milkshake type drink.  Since I use a 20 oz (0.76 kg) shaker bottle and fill it up, I add a few tablespoons of heavy cream to give it a creamier taste.  I've also mixed it with half water and half plant based milk (like coconut, almond, etc.) for a little extra nutrition.Depending on the flavor, you get 20-26 g of protein, about 20% of the daily recommended amount of calcium, and from 100 up to 120 calories.  All the flavors are 2 net grams of carbs and sweetened with erythritol, sucralose and stevia, no added sugars. The Cookies and Cream and Cinnamon Crunch flavors have ""cookie crumbs"" like you would find in those flavors of ice cream, so don't be put off by the fact that there are crumbs in your drink. Note: I'm a T2 diabetic and these protein powders do not spike my blood glucose levels, however YMMV so test it for yourself. These are not meal replacements, but if you need to add additional protein to your diet, these shakes may help.","Reviewed in the United States on March 31, 2023",Style: Chocolate Milkshake
1986,B07L8W2SJS,Kelly,5.0,Delicious way to get my protein!,"This Protein powder is perfect! 24 grams of P, 1g of sugar, 3 g of Carbs and 110 cals. It’s fine and mixed well with anything you want. I add it to ice, water, PB fit and a scoop of SF vanilla Jello. It’s so yummy for an afternoon or evening sweet tooth! Never feel guilty for having this. I’ve also mixed it with green yogurt and mix in your favorite toppings. Loads of ways to add this to your everyday baking and snacks to get more protein and closer to those goals!!","Reviewed in the United States on September 21, 2023",Style: Vanilla Milkshake
1987,B07L8W2SJS,Melissa Passerell,5.0,Great taste!,This protein powered taste so good! It mixes well for cooking!,"Reviewed in the United States on October 29, 2023",Style: Vanilla Milkshake
1988,B08PDYCLLB,colleen,1.0,The taste is terrible,It doesn’t mix well and the taste is terrible. I wish I could return it,"Reviewed in the United States on October 18, 2022",Flavor Name: Vanilla
1989,B08PDYCLLB,deann w.,1.0,Taste terrible,Will not buy again.  Flavor is horrible,"Reviewed in the United States on February 16, 2023",Flavor Name: Vanilla
1990,B08PDYCLLB,Jennifer B. Treatman,1.0,Ruined my coffee,"I try to scoop in my morning Joe, it ruins my coffee!","Reviewed in the United States on November 1, 2022",Flavor Name: Cacao
1991,B08PDYCLLB,Lady Tee,1.0,Not for me,I had a allergic reaction to this product unfortunately,"Reviewed in the United States on September 13, 2022",Flavor Name: Vanilla
1992,B08PDYCLLB,maria Anderson,1.0,"It has a very strong flavor, is does not taste like chocolate at all!!!!",It is not what I expected. I does not taste as chocolate it is really way to strong and it was unbelievably expensive.,"Reviewed in the United States on November 12, 2021",Flavor Name: Cacao
1993,B08PDYCLLB,Lee's bu,1.0,Taste like coconut,I'm not a fan of this one. A little too chalky and too much coconut taste.,"Reviewed in the United States on May 18, 2022",Flavor Name: Vanilla
1994,B08PDYCLLB,JEAN9,1.0,Yuk - Stevia,"I would not have ordered if I had known it had stevia,  It was not apparent in the description.","Reviewed in the United States on November 16, 2021",Flavor Name: Vanilla
1995,B08PDYCLLB,Josefina,1.0,Mal gusto,Es muy desagradable el gusto. Imposible de tomar!,"Reviewed in the United States on June 12, 2022",Flavor Name: Cacao
1996,B08PDYCLLB,Melissa B.,1.0,Disgusting!!,The taste was horrible and texture gritty.,"Reviewed in the United States on September 22, 2021",Flavor Name: Cacao
1997,B08PDYCLLB,VWoods,1.0,Vanilla dream protein,This protein tastes awful!,"Reviewed in the United States on January 15, 2022",Flavor Name: Vanilla
1998,B07L8W2SJS,AustinTxGal,5.0,Perfect for smoothies and plant based protein bars,"I bought this mostly for making plant based protein bards. I scoop is 20gms of protein and the flavor is very good. For the cost, IMO, is a good value as the other almond PB powder is so expensive and you need 2 scoops for 10gm of protein.","Reviewed in the United States on October 9, 2023",Style: Salted Caramel
1999,B07L8W2SJS,JJ,5.0,Tasty Protein Powder,"This protein powder is sweeter than most of the others I've tried, but if you like sweet then you should like this.  I've been putting a scoop in my nonfat plain greek yogurt and it makes it taste really good because I normally don't like plain yogurt.  It also does have a little crunch when stirred into the yogurt.  I have also used it in my protein shakes and won't use anything sweet with it, just water, kale and frozen cauliflower rice and it comes out good.  I would recommend this protein powder.","Reviewed in the United States on September 12, 2023",Style: Cinnamon Crunch
